,Country,Metric Scope,Metric Name,Value
1976,Botswana,Overall,Missiles/Rockets/Bombs,0.218
1977,Brazil,Import,Missiles/Rockets/Bombs,2.0541827540741875
1978,Brazil,Export,Missiles/Rockets/Bombs,0.020638109272699205
1979,Brazil,Overall,Missiles/Rockets/Bombs,2.075
1980,Brunei,Import,Missiles/Rockets/Bombs,0.132324322135626
1981,Brunei,Export,Missiles/Rockets/Bombs,0.0
1982,Brunei,Overall,Missiles/Rockets/Bombs,0.132
1983,Bulgaria,Import,Missiles/Rockets/Bombs,0.2024765258116953
1984,Bulgaria,Export,Missiles/Rockets/Bombs,0.056079371469179934
1985,Bulgaria,Overall,Missiles/Rockets/Bombs,0.259
1986,Burkina Faso,Import,Missiles/Rockets/Bombs,0.00667425309017412
1987,Burkina Faso,Export,Missiles/Rockets/Bombs,0.0
1988,Burkina Faso,Overall,Missiles/Rockets/Bombs,0.006999999999999999
1989,Cambodia,Import,Missiles/Rockets/Bombs,0.31485063490603993
1990,Cambodia,Export,Missiles/Rockets/Bombs,0.0
1991,Cambodia,Overall,Missiles/Rockets/Bombs,0.315
1992,Cameroon,Import,Missiles/Rockets/Bombs,0.016322901579230182
1993,Cameroon,Export,Missiles/Rockets/Bombs,0.0
1994,Cameroon,Overall,Missiles/Rockets/Bombs,0.016
1995,Canada,Import,Missiles/Rockets/Bombs,3.9742638033963447
1996,Canada,Export,Missiles/Rockets/Bombs,0.029990925156736063
1997,Canada,Overall,Missiles/Rockets/Bombs,4.004
1998,Chad,Import,Missiles/Rockets/Bombs,0.008524181935820205
1999,Chad,Export,Missiles/Rockets/Bombs,0.0
2000,Chad,Overall,Missiles/Rockets/Bombs,0.009000000000000001
2001,Chile,Import,Missiles/Rockets/Bombs,2.3991038010006314
2002,Chile,Export,Missiles/Rockets/Bombs,0.0
2003,Chile,Overall,Missiles/Rockets/Bombs,2.399
2004,China,Import,Missiles/Rockets/Bombs,24.96185164970969
2005,China,Export,Missiles/Rockets/Bombs,5.358863310872794
2006,China,Overall,Missiles/Rockets/Bombs,30.320999999999998
2007,Colombia,Import,Missiles/Rockets/Bombs,1.5038833321664076
2008,Colombia,Export,Missiles/Rockets/Bombs,0.0
2009,Colombia,Overall,Missiles/Rockets/Bombs,1.504
2010,Cote d'Ivoire,Import,Missiles/Rockets/Bombs,0.0005803698339281843
2011,Cote d'Ivoire,Export,Missiles/Rockets/Bombs,0.0
2012,Cote d'Ivoire,Overall,Missiles/Rockets/Bombs,0.001
2013,Croatia,Import,Missiles/Rockets/Bombs,0.141682785707718
2014,Croatia,Export,Missiles/Rockets/Bombs,0.0
2015,Croatia,Overall,Missiles/Rockets/Bombs,0.14200000000000002
2016,Cyprus,Import,Missiles/Rockets/Bombs,1.0885561697615507
2017,Cyprus,Export,Missiles/Rockets/Bombs,0.0
2018,Cyprus,Overall,Missiles/Rockets/Bombs,1.089
2019,Czechia,Import,Missiles/Rockets/Bombs,1.2303115016985096
2020,Czechia,Export,Missiles/Rockets/Bombs,0.029906496527893213
2021,Czechia,Overall,Missiles/Rockets/Bombs,1.26
2022,Denmark,Import,Missiles/Rockets/Bombs,0.7880696882452333
2023,Denmark,Export,Missiles/Rockets/Bombs,0.029568782012521767
2024,Denmark,Overall,Missiles/Rockets/Bombs,0.818
2025,Djibouti,Import,Missiles/Rockets/Bombs,0.001741109501784553
2026,Djibouti,Export,Missiles/Rockets/Bombs,0.0
2027,Djibouti,Overall,Missiles/Rockets/Bombs,0.002
2028,Ecuador,Import,Missiles/Rockets/Bombs,0.3656329953747561
2029,Ecuador,Export,Missiles/Rockets/Bombs,0.0
2030,Ecuador,Overall,Missiles/Rockets/Bombs,0.366
2031,Egypt,Import,Missiles/Rockets/Bombs,16.385472701950565
2032,Egypt,Export,Missiles/Rockets/Bombs,0.0
2033,Egypt,Overall,Missiles/Rockets/Bombs,16.384999999999998
2034,Equatorial Guinea,Import,Missiles/Rockets/Bombs,0.000906827865512788
2035,Equatorial Guinea,Export,Missiles/Rockets/Bombs,0.0
2036,Equatorial Guinea,Overall,Missiles/Rockets/Bombs,0.001
2037,Eritrea,Import,Missiles/Rockets/Bombs,0.21459174609494616
2038,Eritrea,Export,Missiles/Rockets/Bombs,0.002054429968509603
2039,Eritrea,Overall,Missiles/Rockets/Bombs,0.217
2040,Estonia,Import,Missiles/Rockets/Bombs,0.8633726741974151
2041,Estonia,Export,Missiles/Rockets/Bombs,0.0035647643289207715
2042,Estonia,Overall,Missiles/Rockets/Bombs,0.8670000000000001
2043,Ethiopia,Import,Missiles/Rockets/Bombs,0.5241465062663914
2044,Ethiopia,Export,Missiles/Rockets/Bombs,0.0
2045,Ethiopia,Overall,Missiles/Rockets/Bombs,0.524
2046,Finland,Import,Missiles/Rockets/Bombs,6.158884677645892
2047,Finland,Export,Missiles/Rockets/Bombs,0.0
2048,Finland,Overall,Missiles/Rockets/Bombs,6.159
2049,France,Import,Missiles/Rockets/Bombs,1.0289957155546707
2050,France,Export,Missiles/Rockets/Bombs,7.727320873884036
2051,France,Overall,Missiles/Rockets/Bombs,8.756
2052,Georgia,Import,Missiles/Rockets/Bombs,0.5533463635359032
2053,Georgia,Export,Missiles/Rockets/Bombs,0.0
2054,Georgia,Overall,Missiles/Rockets/Bombs,0.553
2055,Germany,Import,Missiles/Rockets/Bombs,13.033365360525234
2056,Germany,Export,Missiles/Rockets/Bombs,4.086158016819236
2057,Germany,Overall,Missiles/Rockets/Bombs,17.119999999999997
2058,Ghana,Import,Missiles/Rockets/Bombs,0.029018491696409215
2059,Ghana,Export,Missiles/Rockets/Bombs,0.0
2060,Ghana,Overall,Missiles/Rockets/Bombs,0.029
2061,Greece,Import,Missiles/Rockets/Bombs,10.375851890968079
2062,Greece,Export,Missiles/Rockets/Bombs,0.0
2063,Greece,Overall,Missiles/Rockets/Bombs,10.376000000000001
2064,Guinea,Import,Missiles/Rockets/Bombs,0.004352773754461382
2065,Guinea,Export,Missiles/Rockets/Bombs,0.0
2066,Guinea,Overall,Missiles/Rockets/Bombs,0.004
2067,Hamas (Palestine)*,Import,Missiles/Rockets/Bombs,0.011063299959256012
2068,Hamas (Palestine)*,Export,Missiles/Rockets/Bombs,0.0
2069,Hamas (Palestine)*,Overall,Missiles/Rockets/Bombs,0.011000000000000001
2070,Hezbollah (Lebanon)*,Import,Missiles/Rockets/Bombs,0.2579018449518369
2071,Hezbollah (Lebanon)*,Export,Missiles/Rockets/Bombs,0.0
2072,Hezbollah (Lebanon)*,Overall,Missiles/Rockets/Bombs,0.258
2073,Houthi rebels (Yemen)*,Import,Missiles/Rockets/Bombs,0.14219060931240515
2074,Houthi rebels (Yemen)*,Export,Missiles/Rockets/Bombs,0.0
2075,Houthi rebels (Yemen)*,Overall,Missiles/Rockets/Bombs,0.14200000000000002
2076,Hungary,Import,Missiles/Rockets/Bombs,1.011366981849102
2077,Hungary,Export,Missiles/Rockets/Bombs,0.0
2078,Hungary,Overall,Missiles/Rockets/Bombs,1.011
2079,India,Import,Missiles/Rockets/Bombs,40.40534783808019
2080,India,Export,Missiles/Rockets/Bombs,0.08442862884286038
2081,India,Overall,Missiles/Rockets/Bombs,40.489999999999995
2082,Indonesia,Import,Missiles/Rockets/Bombs,3.136862679267215
2083,Indonesia,Export,Missiles/Rockets/Bombs,0.0
2084,Indonesia,Overall,Missiles/Rockets/Bombs,3.137
2085,Iran,Import,Missiles/Rockets/Bombs,5.177189103556367
2086,Iran,Export,Missiles/Rockets/Bombs,0.37273363442370794
2087,Iran,Overall,Missiles/Rockets/Bombs,5.55
2088,Iraq,Import,Missiles/Rockets/Bombs,3.489110895347003
2089,Iraq,Export,Missiles/Rockets/Bombs,0.0
2090,Iraq,Overall,Missiles/Rockets/Bombs,3.489
2091,Ireland,Import,Missiles/Rockets/Bombs,0.03373399659707571
2092,Ireland,Export,Missiles/Rockets/Bombs,0.0
2093,Ireland,Overall,Missiles/Rockets/Bombs,0.034
2094,Israel,Import,Missiles/Rockets/Bombs,5.38082636903592
2095,Israel,Export,Missiles/Rockets/Bombs,7.700669570045972
2096,Israel,Overall,Missiles/Rockets/Bombs,13.081000000000001
2097,Italy,Import,Missiles/Rockets/Bombs,2.3236919957045883
2098,Italy,Export,Missiles/Rockets/Bombs,1.281166918855365
2099,Italy,Overall,Missiles/Rockets/Bombs,3.605
2100,Japan,Import,Missiles/Rockets/Bombs,20.229733662546995
2101,Japan,Export,Missiles/Rockets/Bombs,0.0
2102,Japan,Overall,Missiles/Rockets/Bombs,20.23
2103,Jordan,Import,Missiles/Rockets/Bombs,1.7749885908401108
2104,Jordan,Export,Missiles/Rockets/Bombs,0.019512394221461064
2105,Jordan,Overall,Missiles/Rockets/Bombs,1.7950000000000002
2106,Kazakhstan,Import,Missiles/Rockets/Bombs,1.6795540262735447
2107,Kazakhstan,Export,Missiles/Rockets/Bombs,0.005684861008752599
2108,Kazakhstan,Overall,Missiles/Rockets/Bombs,1.685
2109,Kosovo,Import,Missiles/Rockets/Bombs,0.0027204835965383635
2110,Kosovo,Export,Missiles/Rockets/Bombs,0.0
2111,Kosovo,Overall,Missiles/Rockets/Bombs,0.003
2112,Kuwait,Import,Missiles/Rockets/Bombs,4.160054696482604
2113,Kuwait,Export,Missiles/Rockets/Bombs,0.0026266684528889897
2114,Kuwait,Overall,Missiles/Rockets/Bombs,4.163
2115,Kyrgyzstan,Import,Missiles/Rockets/Bombs,0.0
2116,Kyrgyzstan,Export,Missiles/Rockets/Bombs,0.0469047938015891
2117,Kyrgyzstan,Overall,Missiles/Rockets/Bombs,0.047
2118,LRA (Uganda)*,Import,Missiles/Rockets/Bombs,0.0007254622924102304
2119,LRA (Uganda)*,Export,Missiles/Rockets/Bombs,0.0
2120,LRA (Uganda)*,Overall,Missiles/Rockets/Bombs,0.001
2121,LTTE (Sri Lanka)*,Import,Missiles/Rockets/Bombs,0.0014509245848204609
2122,LTTE (Sri Lanka)*,Export,Missiles/Rockets/Bombs,0.0
2123,LTTE (Sri Lanka)*,Overall,Missiles/Rockets/Bombs,0.001
2124,Laos,Import,Missiles/Rockets/Bombs,0.1813655731025576
2125,Laos,Export,Missiles/Rockets/Bombs,0.0
2126,Laos,Overall,Missiles/Rockets/Bombs,0.181
2127,Latvia,Import,Missiles/Rockets/Bombs,0.2565960128254985
2128,Latvia,Export,Missiles/Rockets/Bombs,0.0009568577935524175
2129,Latvia,Overall,Missiles/Rockets/Bombs,0.258
2130,Lebanon,Import,Missiles/Rockets/Bombs,0.4881273034482235
2131,Lebanon,Export,Missiles/Rockets/Bombs,0.0
2132,Lebanon,Overall,Missiles/Rockets/Bombs,0.488
2133,Libya,Import,Missiles/Rockets/Bombs,0.30599999493863517
2134,Libya,Export,Missiles/Rockets/Bombs,0.0
2135,Libya,Overall,Missiles/Rockets/Bombs,0.306
2136,Libya HoR*,Import,Missiles/Rockets/Bombs,0.08088904560374069
2137,Libya HoR*,Export,Missiles/Rockets/Bombs,0.0
2138,Libya HoR*,Overall,Missiles/Rockets/Bombs,0.08099999999999999
2139,Lithuania,Import,Missiles/Rockets/Bombs,1.4405504740389943
2140,Lithuania,Export,Missiles/Rockets/Bombs,0.057036229262732344
2141,Lithuania,Overall,Missiles/Rockets/Bombs,1.498
2142,Luxembourg,Import,Missiles/Rockets/Bombs,0.020675675333691565
2143,Luxembourg,Export,Missiles/Rockets/Bombs,0.00037523835041271286
2144,Luxembourg,Overall,Missiles/Rockets/Bombs,0.021
2145,Malaysia,Import,Missiles/Rockets/Bombs,2.5069437707674123
2146,Malaysia,Export,Missiles/Rockets/Bombs,0.0
2147,Malaysia,Overall,Missiles/Rockets/Bombs,2.5069999999999997
2148,Mexico,Import,Missiles/Rockets/Bombs,0.14531009716976914
2149,Mexico,Export,Missiles/Rockets/Bombs,0.0
2150,Mexico,Overall,Missiles/Rockets/Bombs,0.145
2151,Moldova,Import,Missiles/Rockets/Bombs,0.0
2152,Moldova,Export,Missiles/Rockets/Bombs,0.0011257150512381385
2153,Moldova,Overall,Missiles/Rockets/Bombs,0.001
2154,Mongolia,Import,Missiles/Rockets/Bombs,0.23069700898645323
2155,Mongolia,Export,Missiles/Rockets/Bombs,0.0
2156,Mongolia,Overall,Missiles/Rockets/Bombs,0.231
2157,Montenegro,Import,Missiles/Rockets/Bombs,0.0
2158,Montenegro,Export,Missiles/Rockets/Bombs,0.04925003349166855
2159,Montenegro,Overall,Missiles/Rockets/Bombs,0.049
2160,Morocco,Import,Missiles/Rockets/Bombs,2.361234669336818
2161,Morocco,Export,Missiles/Rockets/Bombs,0.0
2162,Morocco,Overall,Missiles/Rockets/Bombs,2.3609999999999998
2163,Myanmar,Import,Missiles/Rockets/Bombs,3.4187773260978314
2164,Myanmar,Export,Missiles/Rockets/Bombs,0.0
2165,Myanmar,Overall,Missiles/Rockets/Bombs,3.4189999999999996
2166,NATO**,Import,Missiles/Rockets/Bombs,0.030469416281229674
2167,NATO**,Export,Missiles/Rockets/Bombs,0.0
2168,NATO**,Overall,Missiles/Rockets/Bombs,0.03
2169,NLA (Macedonia)*,Import,Missiles/Rockets/Bombs,0.0014509245848204609
2170,NLA (Macedonia)*,Export,Missiles/Rockets/Bombs,0.0
2171,NLA (Macedonia)*,Overall,Missiles/Rockets/Bombs,0.001
2172,NTC (Libya)*,Import,Missiles/Rockets/Bombs,0.0007254622924102304
2173,NTC (Libya)*,Export,Missiles/Rockets/Bombs,0.0
2174,NTC (Libya)*,Overall,Missiles/Rockets/Bombs,0.001
2175,Namibia,Import,Missiles/Rockets/Bombs,0.014509245848204608
2176,Namibia,Export,Missiles/Rockets/Bombs,0.0
2177,Namibia,Overall,Missiles/Rockets/Bombs,0.015
2178,Netherlands,Import,Missiles/Rockets/Bombs,4.541684135405006
2179,Netherlands,Export,Missiles/Rockets/Bombs,0.22555577243308164
2180,Netherlands,Overall,Missiles/Rockets/Bombs,4.7669999999999995
2181,New Zealand,Import,Missiles/Rockets/Bombs,0.47372687694388055
2182,New Zealand,Export,Missiles/Rockets/Bombs,0.005769289637595459
2183,New Zealand,Overall,Missiles/Rockets/Bombs,0.479
2184,Nigeria,Import,Missiles/Rockets/Bombs,0.1240540520021494
2185,Nigeria,Export,Missiles/Rockets/Bombs,0.0
2186,Nigeria,Overall,Missiles/Rockets/Bombs,0.124
2187,North Korea,Import,Missiles/Rockets/Bombs,0.0
2188,North Korea,Export,Missiles/Rockets/Bombs,0.17706559660099885
2189,North Korea,Overall,Missiles/Rockets/Bombs,0.17700000000000002
2190,North Macedonia,Import,Missiles/Rockets/Bombs,0.016866998298537855
2191,North Macedonia,Export,Missiles/Rockets/Bombs,0.0
2192,North Macedonia,Overall,Missiles/Rockets/Bombs,0.017
2193,Northern Alliance (Afghanistan)*,Import,Missiles/Rockets/Bombs,0.06166429485486958
2194,Northern Alliance (Afghanistan)*,Export,Missiles/Rockets/Bombs,0.0
2195,Northern Alliance (Afghanistan)*,Overall,Missiles/Rockets/Bombs,0.062
2196,Northern Cyprus,Import,Missiles/Rockets/Bombs,0.005223328505353658
2197,Northern Cyprus,Export,Missiles/Rockets/Bombs,0.0
2198,Northern Cyprus,Overall,Missiles/Rockets/Bombs,0.005
2199,Norway,Import,Missiles/Rockets/Bombs,3.1230063494821803
2200,Norway,Export,Missiles/Rockets/Bombs,2.9271030381469285
2201,Norway,Overall,Missiles/Rockets/Bombs,6.05
2202,Oman,Import,Missiles/Rockets/Bombs,2.351295835930798
2203,Oman,Export,Missiles/Rockets/Bombs,0.0
2204,Oman,Overall,Missiles/Rockets/Bombs,2.351
2205,PIJ (Israel/Palestine)*,Import,Missiles/Rockets/Bombs,0.0014509245848204609
2206,PIJ (Israel/Palestine)*,Export,Missiles/Rockets/Bombs,0.0
2207,PIJ (Israel/Palestine)*,Overall,Missiles/Rockets/Bombs,0.001
2208,PKK (Turkiye)*,Import,Missiles/Rockets/Bombs,0.0011607396678563686
2209,PKK (Turkiye)*,Export,Missiles/Rockets/Bombs,0.0
2210,PKK (Turkiye)*,Overall,Missiles/Rockets/Bombs,0.001
2211,PRC (Israel/Palestine)*,Import,Missiles/Rockets/Bombs,0.000906827865512788
2212,PRC (Israel/Palestine)*,Export,Missiles/Rockets/Bombs,0.0
2213,PRC (Israel/Palestine)*,Overall,Missiles/Rockets/Bombs,0.001
2214,Pakistan,Import,Missiles/Rockets/Bombs,11.85165983241821
2215,Pakistan,Export,Missiles/Rockets/Bombs,0.01772063109824036
2216,Pakistan,Overall,Missiles/Rockets/Bombs,11.869
2217,Peru,Import,Missiles/Rockets/Bombs,0.6416351245222282
2218,Peru,Export,Missiles/Rockets/Bombs,0.0
2219,Peru,Overall,Missiles/Rockets/Bombs,0.642
2220,Philippines,Import,Missiles/Rockets/Bombs,1.5163612835958633
2221,Philippines,Export,Missiles/Rockets/Bombs,0.0
2222,Philippines,Overall,Missiles/Rockets/Bombs,1.516
2223,Poland,Import,Missiles/Rockets/Bombs,21.52537304367705
2224,Poland,Export,Missiles/Rockets/Bombs,0.14851933909335172
2225,Poland,Overall,Missiles/Rockets/Bombs,21.674
2226,Portugal,Import,Missiles/Rockets/Bombs,0.2926877618729074
2227,Portugal,Export,Missiles/Rockets/Bombs,0.0028142876280953457
2228,Portugal,Overall,Missiles/Rockets/Bombs,0.296
2229,Qatar,Import,Missiles/Rockets/Bombs,11.958520428090239
2230,Qatar,Export,Missiles/Rockets/Bombs,0.0022889539375175482
2231,Qatar,Overall,Missiles/Rockets/Bombs,11.960999999999999
2232,RUF (Sierra Leone)*,Import,Missiles/Rockets/Bombs,0.001269559011717903
2233,RUF (Sierra Leone)*,Export,Missiles/Rockets/Bombs,0.0
2234,RUF (Sierra Leone)*,Overall,Missiles/Rockets/Bombs,0.001
2235,Romania,Import,Missiles/Rockets/Bombs,5.049072462716722
2236,Romania,Export,Missiles/Rockets/Bombs,0.0
2237,Romania,Overall,Missiles/Rockets/Bombs,5.049
2238,Russia,Import,Missiles/Rockets/Bombs,0.3264580315846036
2239,Russia,Export,Missiles/Rockets/Bombs,27.919862748344425
2240,Russia,Overall,Missiles/Rockets/Bombs,28.246
2241,Rwanda,Import,Missiles/Rockets/Bombs,0.007254622924102304
2242,Rwanda,Export,Missiles/Rockets/Bombs,0.0
2243,Rwanda,Overall,Missiles/Rockets/Bombs,0.006999999999999999
2244,SNA (Somalia)*,Import,Missiles/Rockets/Bombs,0.007254622924102304
2245,SNA (Somalia)*,Export,Missiles/Rockets/Bombs,0.0
2246,SNA (Somalia)*,Overall,Missiles/Rockets/Bombs,0.006999999999999999
2247,Saudi Arabia,Import,Missiles/Rockets/Bombs,43.0
2248,Saudi Arabia,Export,Missiles/Rockets/Bombs,0.0
2249,Saudi Arabia,Overall,Missiles/Rockets/Bombs,43.0
2250,Senegal,Import,Missiles/Rockets/Bombs,0.0551351342231775
2251,Senegal,Export,Missiles/Rockets/Bombs,0.0
2252,Senegal,Overall,Missiles/Rockets/Bombs,0.055
2253,Serbia,Import,Missiles/Rockets/Bombs,2.3214793357127372
2254,Serbia,Export,Missiles/Rockets/Bombs,0.0
2255,Serbia,Overall,Missiles/Rockets/Bombs,2.321
2256,Singapore,Import,Missiles/Rockets/Bombs,6.04886832100188
2257,Singapore,Export,Missiles/Rockets/Bombs,0.0
2258,Singapore,Overall,Missiles/Rockets/Bombs,6.049
2259,Slovakia,Import,Missiles/Rockets/Bombs,0.41151848536970315
2260,Slovakia,Export,Missiles/Rockets/Bombs,0.04082593252490315
2261,Slovakia,Overall,Missiles/Rockets/Bombs,0.45199999999999996
2262,Slovenia,Import,Missiles/Rockets/Bombs,0.2781422429100823
2263,Slovenia,Export,Missiles/Rockets/Bombs,0.0
2264,Slovenia,Overall,Missiles/Rockets/Bombs,0.27799999999999997
2265,South Africa,Import,Missiles/Rockets/Bombs,0.47198576744209586
2266,South Africa,Export,Missiles/Rockets/Bombs,0.23384853997720262
2267,South Africa,Overall,Missiles/Rockets/Bombs,0.7060000000000001
2268,South Korea,Import,Missiles/Rockets/Bombs,17.33191080862895
2269,South Korea,Export,Missiles/Rockets/Bombs,0.826462466784
2270,South Korea,Overall,Missiles/Rockets/Bombs,18.157999999999998
2271,South Sudan,Import,Missiles/Rockets/Bombs,0.05622332766179285
2272,South Sudan,Export,Missiles/Rockets/Bombs,0.0
2273,South Sudan,Overall,Missiles/Rockets/Bombs,0.055999999999999994
2274,Spain,Import,Missiles/Rockets/Bombs,6.780823500929182
2275,Spain,Export,Missiles/Rockets/Bombs,0.012664294326429057
2276,Spain,Overall,Missiles/Rockets/Bombs,6.793
2277,Sri Lanka,Import,Missiles/Rockets/Bombs,0.05713015552730563
2278,Sri Lanka,Export,Missiles/Rockets/Bombs,0.0
2279,Sri Lanka,Overall,Missiles/Rockets/Bombs,0.056999999999999995
2280,Sudan,Import,Missiles/Rockets/Bombs,0.18089402261249093
2281,Sudan,Export,Missiles/Rockets/Bombs,0.0
2282,Sudan,Overall,Missiles/Rockets/Bombs,0.181
2283,Sweden,Import,Missiles/Rockets/Bombs,3.01378800135982
2284,Sweden,Export,Missiles/Rockets/Bombs,1.180987660253931
2285,Sweden,Overall,Missiles/Rockets/Bombs,4.195
2286,Switzerland,Import,Missiles/Rockets/Bombs,3.3407538565491106
2287,Switzerland,Export,Missiles/Rockets/Bombs,0.0
2288,Switzerland,Overall,Missiles/Rockets/Bombs,3.341
2289,Syria,Import,Missiles/Rockets/Bombs,8.482322761548136
2290,Syria,Export,Missiles/Rockets/Bombs,0.05910004019000226
2291,Syria,Overall,Missiles/Rockets/Bombs,8.541
2292,Syria rebels*,Import,Missiles/Rockets/Bombs,0.007254622924102304
2293,Syria rebels*,Export,Missiles/Rockets/Bombs,0.0
2294,Syria rebels*,Overall,Missiles/Rockets/Bombs,0.006999999999999999
2295,Taiwan,Import,Missiles/Rockets/Bombs,10.820886734247134
2296,Taiwan,Export,Missiles/Rockets/Bombs,0.0
2297,Taiwan,Overall,Missiles/Rockets/Bombs,10.821
2298,Tajikistan,Import,Missiles/Rockets/Bombs,0.12318349725125712
2299,Tajikistan,Export,Missiles/Rockets/Bombs,0.0
2300,Tajikistan,Overall,Missiles/Rockets/Bombs,0.123
2301,Tanzania,Import,Missiles/Rockets/Bombs,0.021763868772306908
2302,Tanzania,Export,Missiles/Rockets/Bombs,0.0
2303,Tanzania,Overall,Missiles/Rockets/Bombs,0.022000000000000002
2304,Thailand,Import,Missiles/Rockets/Bombs,2.4019331039410314
2305,Thailand,Export,Missiles/Rockets/Bombs,0.0
2306,Thailand,Overall,Missiles/Rockets/Bombs,2.402
2307,Tunisia,Import,Missiles/Rockets/Bombs,0.15996443547645578
2308,Tunisia,Export,Missiles/Rockets/Bombs,0.0
2309,Tunisia,Overall,Missiles/Rockets/Bombs,0.16
2310,Turkiye,Import,Missiles/Rockets/Bombs,12.130055987130635
2311,Turkiye,Export,Missiles/Rockets/Bombs,0.10793731149621683
2312,Turkiye,Overall,Missiles/Rockets/Bombs,12.238
2313,Turkmenistan,Import,Missiles/Rockets/Bombs,1.4792901604537005
2314,Turkmenistan,Export,Missiles/Rockets/Bombs,0.0
2315,Turkmenistan,Overall,Missiles/Rockets/Bombs,1.4789999999999999
2316,UAE,Import,Missiles/Rockets/Bombs,28.995313176166704
2317,UAE,Export,Missiles/Rockets/Bombs,0.02422163551914061
2318,UAE,Overall,Missiles/Rockets/Bombs,29.020000000000003
2319,UIC (Somalia)*,Import,Missiles/Rockets/Bombs,0.0006891891777897188
2320,UIC (Somalia)*,Export,Missiles/Rockets/Bombs,0.0
2321,UIC (Somalia)*,Overall,Missiles/Rockets/Bombs,0.001
2322,Uganda,Import,Missiles/Rockets/Bombs,0.6907126486037805
2323,Uganda,Export,Missiles/Rockets/Bombs,0.0
2324,Uganda,Overall,Missiles/Rockets/Bombs,0.6910000000000001
2325,Ukraine,Import,Missiles/Rockets/Bombs,11.635871073540786
2326,Ukraine,Export,Missiles/Rockets/Bombs,0.9183771007175939
2327,Ukraine,Overall,Missiles/Rockets/Bombs,12.554000000000002
2328,Ukraine Rebels*,Import,Missiles/Rockets/Bombs,0.006964438007138212
2329,Ukraine Rebels*,Export,Missiles/Rockets/Bombs,0.0
2330,Ukraine Rebels*,Overall,Missiles/Rockets/Bombs,0.006999999999999999
2331,United Kingdom,Import,Missiles/Rockets/Bombs,7.960497734617457
2332,United Kingdom,Export,Missiles/Rockets/Bombs,4.665404077392581
2333,United Kingdom,Overall,Missiles/Rockets/Bombs,12.626000000000001
2334,United States,Import,Missiles/Rockets/Bombs,8.955505541772709
2335,United States,Export,Missiles/Rockets/Bombs,56.99999999999999
2336,United States,Overall,Missiles/Rockets/Bombs,65.956
2337,United Wa State (Myanmar)*,Import,Missiles/Rockets/Bombs,0.010881934386153454
2338,United Wa State (Myanmar)*,Export,Missiles/Rockets/Bombs,0.0
2339,United Wa State (Myanmar)*,Overall,Missiles/Rockets/Bombs,0.011000000000000001
2340,Uruguay,Import,Missiles/Rockets/Bombs,0.010881934386153454
2341,Uruguay,Export,Missiles/Rockets/Bombs,0.0
2342,Uruguay,Overall,Missiles/Rockets/Bombs,0.011000000000000001
2343,Uzbekistan,Import,Missiles/Rockets/Bombs,0.5421016980035446
2344,Uzbekistan,Export,Missiles/Rockets/Bombs,0.0
2345,Uzbekistan,Overall,Missiles/Rockets/Bombs,0.542
2346,Venezuela,Import,Missiles/Rockets/Bombs,5.818534043161631
2347,Venezuela,Export,Missiles/Rockets/Bombs,0.0016510487418159364
2348,Venezuela,Overall,Missiles/Rockets/Bombs,5.82
2349,Viet Nam,Import,Missiles/Rockets/Bombs,6.473662766322691
2350,Viet Nam,Export,Missiles/Rockets/Bombs,0.0
2351,Viet Nam,Overall,Missiles/Rockets/Bombs,6.474
2352,Yemen,Import,Missiles/Rockets/Bombs,0.5277738177284426
2353,Yemen,Export,Missiles/Rockets/Bombs,0.0
2354,Yemen,Overall,Missiles/Rockets/Bombs,0.528
2355,Zambia,Import,Missiles/Rockets/Bombs,0.07218349809481792
2356,Zambia,Export,Missiles/Rockets/Bombs,0.0
2357,Zambia,Overall,Missiles/Rockets/Bombs,0.07200000000000001
2358,unknown rebel group*,Import,Missiles/Rockets/Bombs,0.0007254622924102304
2359,unknown rebel group*,Export,Missiles/Rockets/Bombs,0.0
2360,unknown rebel group*,Overall,Missiles/Rockets/Bombs,0.001
2361,unknown recipient(s),Import,Missiles/Rockets/Bombs,0.10823897402760638
2362,unknown recipient(s),Export,Missiles/Rockets/Bombs,0.0
2363,unknown recipient(s),Overall,Missiles/Rockets/Bombs,0.108
2364,unknown supplier(s),Import,Missiles/Rockets/Bombs,0.0
2365,unknown supplier(s),Export,Missiles/Rockets/Bombs,0.08929734643946532
2366,unknown supplier(s),Overall,Missiles/Rockets/Bombs,0.089
2367,Afghanistan,Import,Unmanned Vehicles,0.24293785310734464
2368,Afghanistan,Export,Unmanned Vehicles,0.0
2369,Afghanistan,Overall,Unmanned Vehicles,0.243
2370,African Union**,Import,Unmanned Vehicles,0.017352703793381757
2371,African Union**,Export,Unmanned Vehicles,0.0
2372,African Union**,Overall,Unmanned Vehicles,0.017
2373,Albania,Import,Unmanned Vehicles,0.4164648910411623
2374,Albania,Export,Unmanned Vehicles,0.0
2375,Albania,Overall,Unmanned Vehicles,0.416
2376,Algeria,Import,Unmanned Vehicles,14.532889426957224
2377,Algeria,Export,Unmanned Vehicles,0.0
2378,Algeria,Overall,Unmanned Vehicles,14.533
2379,Australia,Import,Unmanned Vehicles,2.0661285983319884
2380,Australia,Export,Unmanned Vehicles,0.021112471012625613
2381,Australia,Overall,Unmanned Vehicles,2.0869999999999997
2382,Austria,Import,Unmanned Vehicles,0.0
2383,Austria,Export,Unmanned Vehicles,0.7588250450914713
2384,Austria,Overall,Unmanned Vehicles,0.759
